,file,class,method,constructor,line,cbo,cboModified,fanin,wmc,rfc,loc,hasJavaDoc
132,D:\University\Year 2\cse2115\SEM18b\.\requirements-microservice\src\test\java\nl\tudelft\sem\template\requirements\integration\RequirementsControllerTest.java,nl.tudelft.sem.template.requirements.integration.RequirementsControllerTest,model/1[nl.tudelft.sem.template.requirements.domain.Report],False,59,2,4,3,1,3,3,False
133,D:\University\Year 2\cse2115\SEM18b\.\requirements-microservice\src\test\java\nl\tudelft\sem\template\requirements\integration\RequirementsControllerTest.java,nl.tudelft.sem.template.requirements.integration.RequirementsControllerTest,model/1[nl.tudelft.sem.template.requirements.domain.Requirements],False,63,2,4,3,1,3,3,False
134,D:\University\Year 2\cse2115\SEM18b\.\requirements-microservice\src\test\java\nl\tudelft\sem\template\requirements\integration\RequirementsControllerTest.java,nl.tudelft.sem.template.requirements.integration.RequirementsControllerTest,testCreateRequirement/0,False,77,5,3,0,1,16,7,False
135,D:\University\Year 2\cse2115\SEM18b\.\requirements-microservice\src\test\java\nl\tudelft\sem\template\requirements\integration\RequirementsControllerTest.java,nl.tudelft.sem.template.requirements.integration.RequirementsControllerTest,testCreateRequirementFail/0,False,90,3,2,0,1,10,4,False
136,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testGetHoa/0,False,55,2,1,0,1,2,3,False
137,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testEqualsDifferentTime/0,False,74,2,2,0,1,2,5,False
138,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testEqualsDifferentClass/0,False,86,1,0,0,1,1,3,False
139,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,setup/0,False,21,2,1,0,1,0,3,False
140,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testChangeTime/0,False,26,2,2,0,1,3,5,False
141,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testGetDescription/0,False,50,2,1,0,1,2,3,False
142,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testGetTime/0,False,45,2,1,0,1,2,3,False
143,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testEqualsSelf/0,False,91,1,0,0,1,1,3,False
144,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testChangeDescription/0,False,33,2,2,0,1,3,5,False
145,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testEqualsDifferentName/0,False,67,2,2,0,1,2,5,False
146,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testGetName/0,False,40,2,1,0,1,2,3,False
147,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testEqualsNull/0,False,81,1,0,0,1,1,3,False
148,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\entities\ActivityTest.java,nl.tudelft.sem.template.hoa.entities.ActivityTest,testEqualsSameNameAndTime/0,False,60,2,2,0,1,2,5,False
149,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationChangeReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationChangeReq,setNewName/1[java.lang.String],False,57,0,0,0,1,0,3,False
150,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationChangeReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationChangeReq,getNewName/0,False,53,0,1,1,1,0,3,False
151,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationChangeReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationChangeReq,getNewDescription/0,False,61,0,1,1,1,0,3,False
152,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationChangeReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationChangeReq,setNewDescription/1[java.lang.String],False,65,0,0,0,1,0,3,False
153,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationChangeReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationChangeReq,NotificationChangeReq/0,True,33,0,0,0,1,0,2,False
154,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationChangeReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationChangeReq,setOldDescription/1[java.lang.String],False,49,0,0,0,1,0,3,False
155,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationChangeReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationChangeReq,setOldName/1[java.lang.String],False,41,0,0,0,1,0,3,False
156,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationChangeReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationChangeReq,"NotificationChangeReq/5[java.util.List<java.lang.String>,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",True,25,0,1,1,1,0,7,False
157,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationChangeReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationChangeReq,getOldName/0,False,37,0,1,1,1,0,3,False
158,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationChangeReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationChangeReq,getOldDescription/0,False,45,0,1,1,1,0,3,False
159,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\domain\RequirementVoteBuilder.java,nl.tudelft.sem.template.voting.domain.RequirementVoteBuilder,withTimeKeeper/1[nl.tudelft.sem.template.voting.domain.TimeKeeper],False,27,3,0,0,1,0,4,False
160,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\domain\RequirementVoteBuilder.java,nl.tudelft.sem.template.voting.domain.RequirementVoteBuilder,startInstantlyWithDuration/1[java.time.temporal.TemporalAmount],False,31,3,1,0,1,1,4,False
161,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\domain\RequirementVoteBuilder.java,nl.tudelft.sem.template.voting.domain.RequirementVoteBuilder,withVoterEligibilityChecker/1[nl.tudelft.sem.template.voting.domain.VoterEligibilityChecker],False,35,3,0,0,1,0,4,False
162,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\domain\RequirementVoteBuilder.java,nl.tudelft.sem.template.voting.domain.RequirementVoteBuilder,forHoaWithId/1[int],False,19,2,1,1,1,0,4,False
163,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\domain\RequirementVoteBuilder.java,nl.tudelft.sem.template.voting.domain.RequirementVoteBuilder,withOptions/1[java.util.List<java.lang.String>],False,23,2,0,0,1,0,4,False
164,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\domain\RequirementVoteBuilder.java,nl.tudelft.sem.template.voting.domain.RequirementVoteBuilder,withResultsCollator/1[nl.tudelft.sem.template.voting.domain.ResultsCollator],False,43,3,0,0,1,0,4,False
165,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\domain\RequirementVoteBuilder.java,nl.tudelft.sem.template.voting.domain.RequirementVoteBuilder,withEligibleVoters/1[int],False,39,2,0,0,1,0,4,False
166,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\domain\RequirementVoteBuilder.java,nl.tudelft.sem.template.voting.domain.RequirementVoteBuilder,build/0,False,52,3,3,0,4,1,12,True
167,D:\University\Year 2\cse2115\SEM18b\.\example-microservice\src\main\java\nl\tudelft\sem\template\example\config\RequestAuthenticationConfig.java,nl.tudelft.sem.template.example.config.RequestAuthenticationConfig,configure/1[nl.tudelft.sem.template.example.config.HttpSecurity],False,26,2,0,0,1,11,4,False
168,D:\University\Year 2\cse2115\SEM18b\.\example-microservice\src\main\java\nl\tudelft\sem\template\example\config\RequestAuthenticationConfig.java,nl.tudelft.sem.template.example.config.RequestAuthenticationConfig,"RequestAuthenticationConfig/2[nl.tudelft.sem.template.example.authentication.JwtAuthenticationEntryPoint,nl.tudelft.sem.template.example.authentication.JwtRequestFilter]",True,20,2,0,0,1,0,4,False
169,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\test\java\nl\tudelft\sem\template\authentication\profiles\MockAuthenticationManagerProfile.java,nl.tudelft.sem.template.authentication.profiles.MockAuthenticationManagerProfile,getMockAuthenticationManager/0,False,34,3,0,0,1,1,3,True
170,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\controllers\AuthenticationController.java,nl.tudelft.sem.template.authentication.controllers.AuthenticationController,register/1[nl.tudelft.sem.template.authentication.models.RegistrationRequestModel],False,90,8,3,0,2,6,11,True
171,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\controllers\AuthenticationController.java,nl.tudelft.sem.template.authentication.controllers.AuthenticationController,authenticate/1[nl.tudelft.sem.template.authentication.models.AuthenticationRequestModel],False,64,10,4,1,3,6,14,True
172,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\controllers\AuthenticationController.java,nl.tudelft.sem.template.authentication.controllers.AuthenticationController,"AuthenticationController/4[nl.tudelft.sem.template.authentication.controllers.AuthenticationManager,nl.tudelft.sem.template.authentication.authentication.JwtTokenGenerator,nl.tudelft.sem.template.authentication.authentication.JwtUserDetailsService,nl.tudelft.sem.template.authentication.domain.user.RegistrationService]",True,48,5,0,0,1,0,6,True
173,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\controllers\AuthenticationController.java,nl.tudelft.sem.template.authentication.controllers.AuthenticationController,changePassword/1[nl.tudelft.sem.template.authentication.models.ChangePasswordRequestModel],False,109,10,5,0,3,13,19,True
174,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\VoteController.java,nl.tudelft.sem.template.hoa.controllers.VoteController,"getRequirementResults/2[nl.tudelft.sem.template.commons.models.RequirementResultsModel,int]",False,70,6,1,0,1,3,4,True
175,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\VoteController.java,nl.tudelft.sem.template.hoa.controllers.VoteController,"getElectionResults/2[nl.tudelft.sem.template.commons.models.ElectionResultsModel,int]",False,56,6,1,0,1,3,4,True
176,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\VoteController.java,nl.tudelft.sem.template.hoa.controllers.VoteController,startRequirementVote/1[int],False,118,9,2,0,1,9,10,True
177,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\VoteController.java,nl.tudelft.sem.template.hoa.controllers.VoteController,VoteController/1[nl.tudelft.sem.template.hoa.services.VoteService],True,31,2,0,0,1,0,3,False
178,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\VoteController.java,nl.tudelft.sem.template.hoa.controllers.VoteController,"buildEntity/2[java.lang.String,java.lang.Object]",False,38,2,2,2,1,1,6,True
179,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\VoteController.java,nl.tudelft.sem.template.hoa.controllers.VoteController,getListEligibleMembers/0,False,80,3,0,0,1,2,3,True
180,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\VoteController.java,nl.tudelft.sem.template.hoa.controllers.VoteController,startElectionVote/1[int],False,91,9,2,0,2,10,15,True
181,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\config\H2Config.java,nl.tudelft.sem.template.authentication.config.H2Config,dataSource/0,False,35,2,0,0,1,5,8,True
182,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\config\H2Config.java,nl.tudelft.sem.template.authentication.config.H2Config,H2Config/1[nl.tudelft.sem.template.authentication.config.Environment],True,25,1,0,0,1,0,3,False
183,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\domain\notification\Notification.java,nl.tudelft.sem.template.authentication.domain.notification.Notification,getId/0,False,67,0,3,3,1,0,3,False
184,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\domain\notification\Notification.java,nl.tudelft.sem.template.authentication.domain.notification.Notification,Notification/0,True,63,0,0,0,1,0,2,False
185,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\domain\notification\Notification.java,nl.tudelft.sem.template.authentication.domain.notification.Notification,setId/1[int],False,71,0,4,4,1,0,3,False
186,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\domain\notification\Notification.java,nl.tudelft.sem.template.authentication.domain.notification.Notification,getEvent/0,False,83,1,3,3,1,0,3,False
187,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\domain\notification\Notification.java,nl.tudelft.sem.template.authentication.domain.notification.Notification,"Notification/2[nl.tudelft.sem.template.commons.entities.notification.Event,java.util.List<java.lang.String>]",True,55,1,4,4,2,1,7,False
188,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\domain\notification\Notification.java,nl.tudelft.sem.template.authentication.domain.notification.Notification,hashCode/0,False,100,0,1,1,1,1,3,False
189,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\domain\notification\Notification.java,nl.tudelft.sem.template.authentication.domain.notification.Notification,equals/1[java.lang.Object],False,92,1,0,0,5,3,6,False
190,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\domain\notification\Notification.java,nl.tudelft.sem.template.authentication.domain.notification.Notification,"setUsers/1[java.util.Map<java.lang.String,java.lang.Boolean>]",False,79,0,3,3,1,0,3,False
191,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\domain\notification\Notification.java,nl.tudelft.sem.template.authentication.domain.notification.Notification,setEvent/1[nl.tudelft.sem.template.commons.entities.notification.Event],False,87,1,2,2,1,0,3,False
192,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\domain\notification\Notification.java,nl.tudelft.sem.template.authentication.domain.notification.Notification,getUsers/0,False,75,0,4,4,1,0,3,False
193,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\integration\utils\JsonUtil.java,nl.tudelft.sem.template.hoa.integration.utils.JsonUtil,"deserialize/2[java.lang.String,nl.tudelft.sem.template.hoa.integration.utils.TypeReference<T>]",False,31,3,0,0,1,1,4,True
194,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\integration\utils\JsonUtil.java,nl.tudelft.sem.template.hoa.integration.utils.JsonUtil,serialize/1[java.lang.Object],False,18,1,5,5,1,1,4,True
195,D:\University\Year 2\cse2115\SEM18b\.\requirements-microservice\src\main\java\nl\tudelft\sem\template\requirements\domain\Report.java,nl.tudelft.sem.template.requirements.domain.Report,equals/1[java.lang.Object],False,38,2,1,0,5,3,6,False
196,D:\University\Year 2\cse2115\SEM18b\.\requirements-microservice\src\main\java\nl\tudelft\sem\template\requirements\domain\Report.java,nl.tudelft.sem.template.requirements.domain.Report,"Report/2[java.lang.String,nl.tudelft.sem.template.requirements.domain.Requirements]",True,32,1,5,5,1,0,4,False
197,D:\University\Year 2\cse2115\SEM18b\.\requirements-microservice\src\main\java\nl\tudelft\sem\template\requirements\domain\Report.java,nl.tudelft.sem.template.requirements.domain.Report,hashCode/0,False,46,0,1,1,1,1,3,False
198,D:\University\Year 2\cse2115\SEM18b\.\example-microservice\src\test\java\nl\tudelft\sem\template\example\integration\ExampleTest.java,nl.tudelft.sem.template.example.integration.ExampleTest,helloWorld/0,False,41,4,3,0,1,18,9,False
199,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\exceptions\UserDoesNotExistException.java,nl.tudelft.sem.template.hoa.exceptions.UserDoesNotExistException,UserDoesNotExistException/1[java.lang.String],True,6,0,2,2,1,0,3,False
200,D:\University\Year 2\cse2115\SEM18b\.\requirements-microservice\src\main\java\nl\tudelft\sem\template\requirements\models\RequirementModel.java,nl.tudelft.sem.template.requirements.models.RequirementModel,"RequirementModel/3[int,java.lang.String,java.lang.String]",True,11,0,0,0,1,0,5,False
201,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\repositories\ResultsRepository.java,nl.tudelft.sem.template.hoa.repositories.ResultsRepository,findAll/0,False,14,1,0,0,1,0,1,False
202,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\repositories\ResultsRepository.java,nl.tudelft.sem.template.hoa.repositories.ResultsRepository,save/1[nl.tudelft.sem.template.hoa.entitites.Results],False,17,1,4,4,1,0,1,False
203,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\integration\PnbControllerTest.java,nl.tudelft.sem.template.hoa.integration.PnbControllerTest,testGetByHoaId/0,False,130,6,3,0,1,16,14,False
204,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\integration\PnbControllerTest.java,nl.tudelft.sem.template.hoa.integration.PnbControllerTest,testGetByHoaIdFail/0,False,259,3,0,0,1,5,6,False
205,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\integration\PnbControllerTest.java,nl.tudelft.sem.template.hoa.integration.PnbControllerTest,setup/0,False,66,2,1,0,1,1,4,False
206,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\integration\PnbControllerTest.java,nl.tudelft.sem.template.hoa.integration.PnbControllerTest,testGetAll/0,False,96,6,3,0,1,16,11,False
207,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\integration\PnbControllerTest.java,nl.tudelft.sem.template.hoa.integration.PnbControllerTest,testCreateActivityFail/0,False,245,3,2,0,1,10,4,False
208,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\integration\PnbControllerTest.java,nl.tudelft.sem.template.hoa.integration.PnbControllerTest,testHello/0,False,72,1,0,0,1,7,3,False
209,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\integration\PnbControllerTest.java,nl.tudelft.sem.template.hoa.integration.PnbControllerTest,testGetForUsername/0,False,175,7,4,0,1,16,20,False
210,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\test\java\nl\tudelft\sem\template\hoa\integration\PnbControllerTest.java,nl.tudelft.sem.template.hoa.integration.PnbControllerTest,testAddSuccessful/0,False,79,7,9,0,1,16,10,False
211,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\UserController.java,nl.tudelft.sem.template.hoa.controllers.UserController,"isBoardMemberOfHoaByName/2[int,java.lang.String]",False,167,4,1,0,1,2,3,True
212,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\UserController.java,nl.tudelft.sem.template.hoa.controllers.UserController,createNewUser/1[java.lang.String],False,45,4,1,0,2,3,9,True
213,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\UserController.java,nl.tudelft.sem.template.hoa.controllers.UserController,"isInHoaById/2[int,java.lang.String]",False,124,4,1,0,1,2,3,False
214,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\UserController.java,nl.tudelft.sem.template.hoa.controllers.UserController,joinHoa/1[nl.tudelft.sem.template.commons.models.hoa.JoinRequestModel],False,85,10,5,0,9,14,9,True
215,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\UserController.java,nl.tudelft.sem.template.hoa.controllers.UserController,isInHoa/1[nl.tudelft.sem.template.commons.models.hoa.ConnectionRequestModel],False,115,5,2,0,2,9,4,True
216,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\UserController.java,nl.tudelft.sem.template.hoa.controllers.UserController,isBoardMemberOfHoa/1[nl.tudelft.sem.template.commons.models.hoa.ConnectionRequestModel],False,151,5,2,0,2,9,4,True
217,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\UserController.java,nl.tudelft.sem.template.hoa.controllers.UserController,leaveHoa/1[nl.tudelft.sem.template.commons.models.hoa.ConnectionRequestModel],False,184,6,2,0,2,10,4,True
218,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\UserController.java,nl.tudelft.sem.template.hoa.controllers.UserController,isInBoard/1[nl.tudelft.sem.template.commons.models.hoa.ConnectionRequestModel],False,135,5,2,0,2,6,4,True
219,D:\University\Year 2\cse2115\SEM18b\.\hoa-microservice\src\main\java\nl\tudelft\sem\template\hoa\controllers\UserController.java,nl.tudelft.sem.template.hoa.controllers.UserController,getAllUsers/0,False,61,5,2,0,2,9,12,True
220,D:\University\Year 2\cse2115\SEM18b\.\authentication-microservice\src\main\java\nl\tudelft\sem\template\authentication\application\user\UserWasCreatedListener.java,nl.tudelft.sem.template.authentication.application.user.UserWasCreatedListener,onAccountWasCreated/1[nl.tudelft.sem.template.authentication.domain.user.UserWasCreatedEvent],False,20,3,2,0,1,3,3,True
221,D:\University\Year 2\cse2115\SEM18b\.\example-microservice\src\test\java\nl\tudelft\sem\template\example\authentication\JwtAuthenticationEntryPointTests.java,nl.tudelft.sem.template.example.authentication.JwtAuthenticationEntryPointTests,commenceTest/0,False,37,2,1,0,1,8,7,False
222,D:\University\Year 2\cse2115\SEM18b\.\example-microservice\src\test\java\nl\tudelft\sem\template\example\authentication\JwtAuthenticationEntryPointTests.java,nl.tudelft.sem.template.example.authentication.JwtAuthenticationEntryPointTests,setup/0,False,28,5,1,0,1,1,6,True
223,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\config\H2Config.java,nl.tudelft.sem.template.voting.config.H2Config,dataSource/0,False,36,2,0,0,1,5,8,True
224,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\config\H2Config.java,nl.tudelft.sem.template.voting.config.H2Config,H2Config/1[nl.tudelft.sem.template.voting.config.Environment],True,26,1,0,0,1,0,3,False
225,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationDeleteReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationDeleteReq,getRequirementName/0,False,23,0,1,1,1,0,3,False
226,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationDeleteReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationDeleteReq,NotificationDeleteReq/0,True,19,0,0,0,1,0,2,False
227,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationDeleteReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationDeleteReq,"NotificationDeleteReq/3[java.util.List<java.lang.String>,java.lang.String,java.lang.String]",True,13,0,1,1,1,0,5,False
228,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationDeleteReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationDeleteReq,getRequirementDescription/0,False,27,0,1,1,1,0,3,False
229,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationDeleteReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationDeleteReq,setRequirementDescription/1[java.lang.String],False,35,0,0,0,1,0,3,False
230,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\notification\NotificationDeleteReq.java,nl.tudelft.sem.template.commons.models.notification.NotificationDeleteReq,setRequirementName/1[java.lang.String],False,31,0,0,0,1,0,3,False
231,D:\University\Year 2\cse2115\SEM18b\.\commons\src\main\java\nl\tudelft\sem\template\commons\models\ResultsModel.java,nl.tudelft.sem.template.commons.models.ResultsModel,"ResultsModel/2[int,int]",True,13,0,0,0,1,0,4,False
232,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\domain\TimeKeeper.java,nl.tudelft.sem.template.voting.domain.TimeKeeper,getEndTime/0,False,16,0,0,0,1,0,1,True
233,D:\University\Year 2\cse2115\SEM18b\.\voting-microservice\src\main\java\nl\tudelft\sem\template\voting\domain\TimeKeeper.java,nl.tudelft.sem.template.voting.domain.TimeKeeper,isVoteOngoing/0,False,22,0,5,5,1,0,1,True
